"","ReviewerID","Total","Positive","Percentage"
"22706","xESHXx21UlH7vQSNN15u6Q",1,1,100
"22707","xESTtkB4w3Ix9D1Bhb5riw",1,1,100
"22708","xEfUzTomAH5pfIqoqYOKYA",1,1,100
"22709","xEoEnMa63YEPX0wHZBxZxA",1,1,100
"22710","xExlcfuYQfE6bJLScc5bVA",2,2,100
"22711","xF29U9JMbaV-iegXfKBKEA",2,2,100
"22712","xFEDxY8ULwKNqw4MslPSdQ",1,1,100
"22713","xFNkmjODbdGYw8jdau5uhg",1,1,100
"22714","xGLVQryvEqO2tz__9WsgUg",1,1,100
"22715","xGayxS9qO5AvnxBgsiXSOg",1,1,100
"22716","xGmfP3diEm8Xs6jJ5dcj4Q",1,1,100
"22717","xGsMK4RbN3XQs4TXoGIM3g",1,1,100
"22718","xH3Mgc0a_370KsjTWsR8Bg",1,1,100
"22719","xH7Jpoz9ex3G0j3b5DRhgg",1,1,100
"22720","xHF4N-xiu1ZfGQn9HFLfGg",1,1,100
"22721","xHJlytQVOU5pIuwEaickNQ",1,1,100
"22722","xHd7UZwL5mdUmfNbGj0t_Q",1,1,100
"22723","xHoAP1Z7CuGGvPZXJIYFSQ",1,1,100
"22724","xIUZmug2GHVXFNbbb21etQ",1,1,100
"22725","xIat6pcujPQSu0Eylh8ssw",1,1,100
"22726","xIgCZPwaPNKRP6IeKuqC5Q",1,1,100
"22727","xJRTwdnebffRAC_TL3w_YQ",1,1,100
"22728","xJgIHGeQbD2zx0FhPH7iUg",1,1,100
"22729","xJgSq8OFpbr2VcPCA9rgpg",2,2,100
"22730","xK1Q8Vss5lxNIia5MVT8qw",1,1,100
"22731","xKEej8gv9niWVTQyysF_8g",1,1,100
"22732","xKPdjg7R6r5FNI_EH4ao3g",1,1,100
"22733","xKWffz4iAGYNzkvdfMGtPg",1,1,100
"22734","xKg05ckGboNix5mrNlu2LQ",1,1,100
"22735","xKj69HE0uIlJ6KlkCZxFyw",1,1,100
"22736","xKyILo40x5NhBfU-zrjBFg",1,1,100
"22737","xL7HMzp5pSH5nD2wUodIzQ",1,1,100
"22738","xLKmKKQ-Z7SraLEmK93m2A",1,1,100
"22739","xLM0idV7E_Vz8BuU5A42DQ",1,1,100
"22740","xLP-TvQ_In0AAQ_RWAPH6g",1,1,100
"22741","xLUVNsVkdW6f3boEly1Udw",1,1,100
"22742","xLlR_DfH3WDHNMiNKDGCjQ",1,1,100
"22743","xMFca6g2Edm2VxWCGpwvNA",1,1,100
"22744","xMHTmqhpTGMzS5h_OYKZrg",1,1,100
"22745","xMHuqzxBhe8FMBnrGyp3_g",4,4,100
"22746","xMMZWV5MFc1HNeUrWqUGCg",1,1,100
"22747","xMcH48Jey4oTcxoihRgm6A",1,1,100
"22748","xMfYaKsDDeudvbKM6wkKzg",2,2,100
"22749","xMqhHM0hRPtProYT2uvO5A",1,1,100
"22750","xN-dTWLCAKkeN2iGZnIaag",1,1,100
"22751","xN0SkzuZEI3iIctGJoLxnA",1,1,100
"22752","xN914rj1YqC-c7AddjHopg",1,1,100
"22753","xNL5T6qk-8a5JMd0naF7SA",1,1,100
"22754","xNm1iJCQAENwU90ULlRqJg",1,1,100
"22755","xNx_hEpy5FIWBBSGPmX1rw",3,2,66
"22756","xO1Z9j495wlKdwEWIVwGyA",1,1,100
"22757","xO6qX6-YwtDlbnrUYz1fTQ",1,1,100
"22758","xOLHOd4f3JlqNFS_lM2wRw",1,1,100
"22759","xOSnwbJn2wJ4BHbwC8Fe1A",1,1,100
"22760","xOXCGLt0Juh0XPnmwfywZw",2,1,50
"22761","xOc2hmSBUTjdARMEHj6c9Q",1,1,100
"22762","xOndBV1kLUD2q2aN7T2Wxg",1,1,100
"22763","xOz4oHNnZJkskHL_p5MWcA",1,1,100
"22764","xP0SoAERIy3c7tEejBCMeg",2,1,50
"22765","xP2gS7tvl2A15f7BIhSc1w",1,1,100
"22766","xP_lfA7r_Pewd2iQoOQ9ww",1,1,100
"22767","xPkGsHL7k9GSthugf83wOA",1,1,100
"22768","xQC87OtwZJahCR3J3N8P_w",2,2,100
"22769","xQNIyVBSvimXzOl5Or5DiQ",2,2,100
"22770","xQXrXFdGDQPlYK-GzPCVAA",1,1,100
"22771","xQYhPbWiNHBmMnQKv9wPYg",1,1,100
"22772","xQ_mOPI70RM7Hyt3MXhJRA",1,1,100
"22773","xQdR2gVKSKrGQ8sC_Qfztw",1,1,100
"22774","xQeUDCwx9XLNmhZ6V1KCUg",1,1,100
"22775","xQiWt-O_HNZL9frv_PFejw",1,1,100
"22776","xQqYIUX4O4Q3CVpG79W5EQ",1,1,100
"22777","xR-sSKCmsanLfQZ1HeCG8w",1,1,100
"22778","xR3psb39dUSNhpzvpaHEqw",1,1,100
"22779","xR4_5l1pr3JD-VGFKl0qqA",1,1,100
"22780","xR60_xsNVcVmo6OSBzxlgg",1,1,100
"22781","xREWsJuuv9gH9H_74mn9gw",1,1,100
"22782","xRJ4ofL-8YmGzrNA6jEvyA",1,1,100
"22783","xRJmbkXLx8hUgE0UBUx98Q",1,1,100
"22784","xRMXUrufFMIFgfgYDtdxYA",1,1,100
"22785","xRgyQCygMsL6A0jR-u1d_A",1,1,100
"22786","xS4_02aKmgvX-_PyqSVkxA",1,1,100
"22787","xSI1EJfJiXzQgHez3FqrWA",2,2,100
"22788","xSYODacXcIaXBpS2VUBT1w",1,1,100
"22789","xSf7hnP6SwzaMMGckNWAqQ",1,1,100
"22790","xSuISUrfATkUpHgKp1EuJw",1,1,100
"22791","xSzgpZp2qPsk2vVCaMqduA",3,2,66
"22792","xT0-lxBDPy4NCPmtQ7fVAw",1,1,100
"22793","xT4WrhtxvvS1gnCTI-Zk8A",1,1,100
"22794","xTHYG-q6ekQRyRV5vpG9Iw",1,1,100
"22795","xTURN4xsIGCaxPu6gwmPaw",1,1,100
"22796","xTcEIvzHBfnrg4bgJvexow",1,1,100
"22797","xTpBNZbwaC3ZNjZf__PMlQ",1,1,100
"22798","xTu162wLfdE_y1qGtxZn3g",2,1,50
"22799","xU55jC-BUmFDWOaIG9Bvnw",2,2,100
"22800","xUZuy4_EQyb2wngOB-G2pg",1,1,100
"22801","xV-xUV3ebeJ3UL4Iu-n8Og",4,4,100
"22802","xV8Ww0j---cXTb3iXf7XqA",1,1,100
"22803","xVA8K5fkkmYgxoCiJw5hFg",1,1,100
"22804","xVBK4ljcNQxE0Uac949fNw",1,1,100
"22805","xVIhZwNlNqGCLZwOxeU_hw",3,1,33
"22806","xVXiFYMMcSmQqGYAgzaiHw",1,1,100
"22807","xVXrvBYi4xb-UygLxgSbFA",6,4,66
"22808","xVcHsWRxR2EvA-dcXd4XfA",1,1,100
"22809","xVguRa2pHJk_LEVoNCJUKw",1,1,100
"22810","xVnd0WABhxVGD1yAgiI8cg",5,2,40
"22811","xVy-iCpSU4Oe0djG8CpICA",2,1,50
"22812","xW5wnFNqlvhXB6zYXKWD1Q",1,1,100
"22813","xWEmi_8clS6-nk6eg3ukfg",1,1,100
"22814","xWLQpMPltxa17z8PO1Ymaw",2,2,100
"22815","xWMRbNrxULpTIVekptjqkw",1,1,100
"22816","xWNFqo9woXrA5x2hCHbVuQ",1,1,100
"22817","xWPpvGa8l6BHcSM5m1D1NA",1,1,100
"22818","xWRt2mxOlEi5WD0Cb4aT_Q",1,1,100
"22819","xWdRqG3Ra4AJuzVTvKSi3Q",1,1,100
"22820","xWxSiDIf4ztbibMGKOXf8w",1,1,100
"22821","xWz4DVJJSWJVahvRlxU14Q",1,1,100
"22822","xX_G3Irf9TEygWXzUy-Hzw",3,2,66
"22823","xXcl48MVkaQ10hB6Na8KNg",1,1,100
"22824","xXhf-aTTHazaCIAzN6oPEQ",2,2,100
"22825","xXp8vUGWcfW2k6htQ6MZsw",1,1,100
"22826","xXvjx8S-FwrSpUjg3OnrQg",1,1,100
"22827","xY6jPdaYUdBH7XnQBni9Lw",7,4,57
"22828","xYRYwAfoXWkPmnnW27jkZw",1,1,100
"22829","xYUa-rIzOhWAzWSRc7GrrA",2,2,100
"22830","xYoz5tX1_kQb3VcgpfJwgw",1,1,100
"22831","xYqN5GvSSOAv9dDtOXA2kA",1,1,100
"22832","xYsHul9QJPxnmlwj1FsJ0A",1,1,100
"22833","xZ8mKgweC005XDvmZUAFCQ",6,6,100
"22834","xZFLrlpn1ostBhyA2UC5lg",3,3,100
"22835","xZX0TPmmq79gSMizuKLxow",1,1,100
"22836","xZXfuFqlx8vp5xcHHZvwWQ",1,1,100
"22837","x_k0b1SacII5eBVzgaukaA",1,1,100
"22838","x_qjuFrfEo9sTkA0CP1gXQ",1,1,100
"22839","xa2FiU8mOEi-K-l6AYRMEA",1,1,100
"22840","xa99LyfQt63vKorgGl6Ylg",1,1,100
"22841","xaYG_n9r6o0rKIzse1ms-A",2,2,100
"22842","xayrCJ2_vJVfdsNVWBaVig",1,1,100
"22843","xbBHhkQFZKqQyuHMFjKE9A",2,2,100
"22844","xbBh-zSjukV7sayLSpuPMw",1,1,100
"22845","xbF2jFd7Gg30jTOkOjDCkQ",1,1,100
"22846","xbFAJL4aHARwoWPcs3-eWg",1,1,100
"22847","xbOh9RSecXVLZ8-96DGMdw",1,1,100
"22848","xbV0uL8HPCnDynd0fZyDBw",1,1,100
"22849","xbkyN3xdyEJRlXiv9heBvw",1,1,100
"22850","xbt1Bik2MOk1SkFlwfAFAg",1,1,100
"22851","xc4bgcLw4OK5CfpVNUxeww",1,1,100
"22852","xc7DDuP7stDWoZn3LbQBAA",1,1,100
"22853","xcVI80wj9x4WTZSFwdYUUQ",1,1,100
"22854","xcba5ynIivKKCGmWhY2zXg",1,1,100
"22855","xcebiE4HyPxTDGdhtWDshg",1,1,100
"22856","xcnUeO5I-bgdiw3n4HFTVQ",1,1,100
"22857","xcwL8kRNdYrWj0KZG4WFFw",1,1,100
"22858","xd1r4ZCN5ozX6f5w0XnJFQ",1,1,100
"22859","xd3jYz-QV_lCi8QTwO_mow",3,1,33
"22860","xdL3jflJ9fBhCcqylZTt6w",3,2,66
"22861","xdLuJ3qGZYbQbwloHFyweg",1,1,100
"22862","xdLusYxTqsFF1uIl6HkzNg",1,1,100
"22863","xdU6JZHt-YoEkXHtxwMrWA",1,1,100
"22864","xdYJi0eSWKgsDRMYeb_UYw",1,1,100
"22865","xdqeG56lOOSxFMX_BKEV8w",1,1,100
"22866","xe5YxxOsCqBV4oCAdf7xww",1,1,100
"22867","xeXTgZdQ3gEaqdswWgNPrA",1,1,100
"22868","xf4Jk8hpnvzP-4H1z3jJLg",2,2,100
"22869","xfFa-6sIv_3mJoJ6RQ5ZPg",1,1,100
"22870","xfQ8GcRey-wjkhUKnxBgLg",1,1,100
"22871","xftKMGQUe57HHcP17EAmJA",1,1,100
"22872","xfwzEBTZJoaL_qTEjUIA4Q",1,1,100
"22873","xgZhtJf8pWUgjmIJYElJWA",1,1,100
"22874","xgtiJTPfrtO1PJDpFhi1Ew",1,1,100
"22875","xh0V_gcBfmnzwJznDDc7Pg",5,5,100
"22876","xhMNYZE5nRNRl-xuQbU2fQ",1,1,100
"22877","xhO4DUUpRLoWk2y_GPXW0g",1,1,100
"22878","xh_OqaCDIXke3JasuTzvFg",1,1,100
"22879","xheLV54KnQtU3dQ57CYPDA",2,2,100
"22880","xhf0wlAFgaA-6yTxrKHcww",1,1,100
"22881","xhwADvGsRfp65hG5abRxDg",1,1,100
"22882","xhwN_9BDeDdI3jwkf6i-VQ",1,1,100
"22883","xi8_px8YiRbt176P6je3kg",1,1,100
"22884","xiCwavV1ZSNffMTmpKzJ9A",2,2,100
"22885","xiMiyD4_6kvEuEDtiWL6-g",1,1,100
"22886","xiP21tDnyjLnroR_pStGUQ",1,1,100
"22887","xiRuEEhRsimn_NF9B1BNhA",1,1,100
"22888","xiYEiAHUHCwl3PuGeeG1NQ",1,1,100
"22889","xiYP_-R_pGnpkUIDaQUwGw",1,1,100
"22890","xifBGvqTZt6QCJsrw6DrRg",1,1,100
"22891","xir9_x5j6fHrhE19plLTSg",3,1,33
"22892","xjHBXFJvkpuzoww4wpzxqQ",1,1,100
"22893","xjKeoluQKLYm-9Vd7Hd1Nw",1,1,100
"22894","xjO5zT-S-nQIROMXgFsSZA",2,2,100
"22895","xjWT0_V2MKY9i9-vEeBU-A",1,1,100
"22896","xjdkCJX3ozkpzoUapfezOw",1,1,100
"22897","xjoJJQ6zppJoErThgz0BWQ",1,1,100
"22898","xkDyxhBhOGwoZYKGFz1-fg",1,1,100
"22899","xkHIXQusfA5PCJ1VcLbFXg",1,1,100
"22900","xky5fIcYpKgisC9yiQVg9A",2,1,50
"22901","xky7ityBalHi84LBQvCpNQ",1,1,100
"22902","xkzJBEFcjwqQcD3krw1bfQ",4,4,100
"22903","xl61amv6WrdEvkdYgJSJhQ",1,1,100
"22904","xl9KwwHfXATUb0n0p5aFsw",1,1,100
"22905","xlExl0PMVKBSPnWuWUN1GQ",1,1,100
"22906","xlPmP3SERcc2A0P65q0hZw",1,1,100
"22907","xlQgVLIpzwLmVBX4CgMybw",1,1,100
"22908","xlQhD08amVqBrq46ILR4JQ",4,4,100
"22909","xlRGRgEAdaVn_WkIhvs9wA",1,1,100
"22910","xlStjIlZet-kmOmlhhXG7A",1,1,100
"22911","xlbqE869cVo4y2h8iPzKog",1,1,100
"22912","xlhbkjwUoD_ghStpmxltrQ",1,1,100
"22913","xloWEGVPG7r9o6cELtOH2g",1,1,100
"22914","xltmtKiyLOP7Q3z-wMAmiw",6,3,50
"22915","xmAnE_LMs1osh9mpHEUkjw",5,5,100
"22916","xmG7cBr8n41ZMYmZPDkGTA",4,4,100
"22917","xmOZvc7SW9EPUUaBvCbwfg",1,1,100
"22918","xmVWoDFW9vMK6tEcV6aBKg",1,1,100
"22919","xmbE_OcK07fw_0edmRzjcQ",1,1,100
"22920","xnHzo9WAN0FYatDIZUBBJA",1,1,100
"22921","xoBv2R8kquNWCTA8QP2Xbg",1,1,100
"22922","xoCQ-oUau3s1C9XE8aZm1g",1,1,100
"22923","xoO1naMu1LF4K-Z9M7yi6g",1,1,100
"22924","xoOAPyirhD0PsKbFWBX_mg",2,2,100
"22925","xoRrcHg9VUmOpAZFV3ErUA",1,1,100
"22926","xogapti3mHl0NNfdP5-EyA",1,1,100
"22927","xoinht_szT9uI0KVc6w05w",1,1,100
"22928","xomq3o1F3vpMbdueL1DjCg",1,1,100
"22929","xovVtC_ArfRUg9aK7irs2g",1,1,100
"22930","xpFh_Cl0PbBD_JZs2D6seg",1,1,100
"22931","xpPrdiCbCrSI4QVOiibFog",1,1,100
"22932","xpuo_Xo7Lix9aHkvVi_ceg",1,1,100
"22933","xpz9K4uBEjP6MTXgOgBeYQ",1,1,100
"22934","xq4oq1mkN2RCUY5tpfIZRQ",1,1,100
"22935","xq6hBA9KioOIUJUTsf7QTw",4,3,75
"22936","xqA_0xoTtS1Nb3G6B66nmw",1,1,100
"22937","xqVXwrdeCUhRfG-r-7KVqg",1,1,100
"22938","xqhpa4HHhoeq3b970MWwGw",1,1,100
"22939","xqijpkDD2d-6UGiXls5rbA",6,4,66
"22940","xrX3MuRVe6OipV-HN0qOpA",1,1,100
"22941","xrerVI7LlInfR9pY2QwMrQ",1,1,100
"22942","xrhZEkYZ-UCqLyeng5FxDA",1,1,100
"22943","xrqrAx9ScGs8GtfDa_pY8w",1,1,100
"22944","xrvCBiE509ujpvu9j0f_AQ",1,1,100
"22945","xsGdxb8LN-YReAZg-uOcIQ",2,1,50
"22946","xsndk5pkQYymPR78-TY3_Q",1,1,100
"22947","xt36g6XPAJInxF39xqSTNg",1,1,100
"22948","xt6oDPhU0Q-BrsP7XhS6Qw",1,1,100
"22949","xu6WSi_CYnp2QRvKJ9himA",3,3,100
"22950","xuFWPnSST6HgVCxqMsCCjQ",2,2,100
"22951","xuFYe0IKkTmUREupnxI03g",1,1,100
"22952","xuG_3xqtzS3RajPETQSVhQ",1,1,100
"22953","xuPf5L1ZQAPAXhpyjILvgQ",1,1,100
"22954","xuXT0EHO52AJ9JPuyZ8Grg",1,1,100
"22955","xu_HPVJ_WvoAqo3KuVWXWQ",1,1,100
"22956","xuc2mQmJnfu2-iTtmTK0fw",1,1,100
"22957","xuhD7b7jMObJBGSBf_eCzA",1,1,100
"22958","xuhj_gnNAmtBSDyniD3W1A",2,2,100
"22959","xuwYrtemlYjSXTFpHgEJoA",1,1,100
"22960","xvB5X3LR__04yTzfwmDzlg",1,1,100
"22961","xvTLHD_nAUHyzp1oPpSO7g",1,1,100
"22962","xvd0DZBWhc7yY6YJRk9I2w",1,1,100
"22963","xvdTjs1lKv3Opyp0ZqMXWg",1,1,100
"22964","xvfnxU6bnu9v5cDPudFqew",3,2,66
"22965","xw3BZKnJ-T_ew7-tJfgvbw",1,1,100
"22966","xw3MFhhvDYr2CaqwjUuUWg",1,1,100
"22967","xwHrpuzhPs9nosglSwsEAQ",1,1,100
"22968","xwR3SSBcHHtytVM9d0_ajQ",1,1,100
"22969","xwUta57Ycyr7fV3HvOE43w",2,2,100
"22970","xwaOCbrdtBuQ8uwNwCifvw",1,1,100
"22971","xwcB-wIsQKgDCbe1B7RWCg",1,1,100
"22972","xwhIEdTr3TpzvqnNyLlV3Q",1,1,100
"22973","xwux0eQzRuSvTXovWUm9lg",1,1,100
"22974","xwvYt8xqAiGiHT4K-qkprQ",1,1,100
"22975","xx0if3fYR2xagnH1bi2Tjg",1,1,100
"22976","xxIDPbxxbbWCPS0CD5NMrQ",1,1,100
"22977","xxMtRAHaE867h0JmWDOgDA",1,1,100
"22978","xxmUVyjqKoHRJ2pmtLv5Jw",1,1,100
"22979","xyLEoBmV21I7XyX07oicvA",5,3,60
"22980","xyYTqJuNHu7pVa8YK46KVg",1,1,100
"22981","xz254rhPpDVE2hD6jRvHmw",1,1,100
"22982","xz2oJhaQ2Utz_MPzEnWTTw",1,1,100
"22983","xz7XJwDal4eXMMPjzo0Lag",1,1,100
"22984","xzCLKT7PGVq4Ms8yVHebkA",1,1,100
"22985","xzDHF01k-ZmLf7lYn9zKtg",1,1,100
"22986","xzJK2MdKoa_oD5CCNxJCKg",4,3,75
"22987","xzK2KLfGy0ZyEmorybcR9w",1,1,100
"22988","xzOJ5yqSQyMFgRZiEIQLHw",1,1,100
"22989","xzdzXjdLsuA_fck_KPQ-Tg",1,1,100
"22990","xzeZTQbCLgPwAIXae6FMrg",1,1,100
"22991","xzj_HRowEIx5wBHA-GTs5w",1,1,100
"22992","xzttgS94q7oXyydaOJHFrA",1,1,100
"22993","y-Iot8QFxGKkffviSYsPfg",1,1,100
"22994","y-WOH8u_4IrCeUcR9Ul9RA",1,1,100
"22995","y-a8P3LuXpkdVKl5aTkqkw",1,1,100
"22996","y-d-5dYWQXSscK2os-W6Xw",1,1,100
"22997","y-mnxUyEiRsEiAV-tHyixw",2,2,100
"22998","y0H3RPWSmpxtiLf1SwlPzA",1,1,100
"22999","y0fL7SvVim8_64FhySCUBA",1,1,100
"23000","y0gY6tNB-9V5COW_9Lo2zQ",1,1,100
"23001","y0owUmcEfnO-F8G77o83_A",1,1,100
"23002","y0oxuXukPO-uIE7Yv75WCw",1,1,100
"23003","y1K5R0XTrXerB_IytT7P2g",1,1,100
"23004","y1QCJEEF9yP1jUYUFTxbIA",1,1,100
"23005","y1SUZCI47OaprIcLba52uA",1,1,100
"23006","y1UHoGSA7qwg461B_Vkgpw",1,1,100
"23007","y24EJvo5O3LLR4gDx0zAZg",1,1,100
"23008","y29_-TaxqRPUjxm0fJDQbg",3,2,66
"23009","y32wGFbOIWkUScgsXMfnaQ",1,1,100
"23010","y3C1XfgTk_wQ9NAJ9JaWAQ",1,1,100
"23011","y3cr_oWLImVX_eCx-TL4Yw",4,4,100
"23012","y3zCqqbVuJz_LlAvdMK3nQ",1,1,100
"23013","y42Utohx2wbEySVAZCKzfA",2,2,100
"23014","y46PK1XWyTUu3-m1MGijTQ",1,1,100
"23015","y47wW-L83Ar-Zv7igu_2XQ",1,1,100
"23016","y4WMCopHktftp1YgJtx0tQ",3,2,66
"23017","y4XLZJkqZq6rBhzHnNNh2g",1,1,100
"23018","y4c8eqrzj34khCt5ey0fQw",1,1,100
"23019","y4r2-S5f185B4o7KbiLJnA",1,1,100
"23020","y4ye-JdptnRZqTfSMnXZEQ",1,1,100
"23021","y58fiTWFyYUFLqsunn-skg",1,1,100
"23022","y5AOSP0X9leh1qGMh7S2GA",1,1,100
"23023","y5YXP5-pptLneRdw3ANe9Q",1,1,100
"23024","y5mqXRxG1d8F9zbqj4A-fw",1,1,100
"23025","y5n6ZCLa-gUhutnyukpQCw",1,1,100
"23026","y5sUj8rSWbALTAdhQd3poA",2,2,100
"23027","y5xER5SaI3cg60_xc8uLXg",1,1,100
"23028","y5xcuUiwRTkvCxiUwsGYrw",2,1,50
"23029","y6EC1jN4y3JBCeMnmWIntA",1,1,100
"23030","y6IIpBxhLALzYrJ4yAzaQQ",1,1,100
"23031","y6RZp-1RW_dDU4ufye08yA",1,1,100
"23032","y6SVPae_d2lB7nxf0TutcA",1,1,100
"23033","y6Uqi3EiukI7F8L2c9fq8Q",1,1,100
"23034","y6VM-s39ew8pFpEcwctdrg",1,1,100
"23035","y6bNBP_s1b7zla4voHYlAw",2,1,50
"23036","y6kd_KN1bpI0UBGvZJwyug",1,1,100
"23037","y6qvwjsP26Zjk8AA2okHmQ",1,1,100
"23038","y758x13KXYUXLNiCXPW--A",1,1,100
"23039","y764OT-ZBJoLmDk2gYqBsA",1,1,100
"23040","y7DRV1lMYpdcL5S4M0rXIQ",1,1,100
"23041","y7Enp2oy0YqKOqp1CBdmwA",1,1,100
"23042","y7V4r31wTE2Ii-IEgtdzlA",1,1,100
"23043","y7WQSnz7KIa0NsYIwoJ1PA",2,2,100
"23044","y7gaLvt7DvfzPa5lmaLnYQ",1,1,100
"23045","y7pWO8N1tEFer3U6unAZRQ",1,1,100
"23046","y7z85qYiiZXyogc7X9njug",1,1,100
"23047","y8-01gz6_uXlltCqQy3g-g",1,1,100
"23048","y8JVVyEZanb9zZcJYFzKFQ",1,1,100
"23049","y8KAvdL83tdCSwFzCjkpPA",1,1,100
"23050","y8_yEKOoDcsQwPaqnmmT_Q",1,1,100
"23051","y9FEE8F8qvYKLkL0foDLjw",4,4,100
"23052","y9GqzArzQYJb1f4qSOyhtw",2,2,100
"23053","y9Hy-b6H3ewnVeW7KmH2mA",1,1,100
"23054","y9pQcKkolmCABUvCw3EWqg",1,1,100
"23055","yA1omBXEnn8hwwz6JI54iQ",1,1,100
"23056","yA4Wx95w_cnm2L2rE_YPmA",1,1,100
"23057","yA7GL1AjOwu6NHCjCl3DgA",1,1,100
"23058","yA81ZKAercGS0AbRKkLulw",1,1,100
"23059","yAJpdCag9Y1-91fWh1uLsA",1,1,100
"23060","yAaMVcxuZd_RdGW0YTMjRg",1,1,100
"23061","yAgFp5qtfT6iqD1eeNjBXw",1,1,100
"23062","yAo4v4NackJ7FqKtgbu7eQ",1,1,100
"23063","yB99SEkszUVOgn4XzHdf2w",1,1,100
"23064","yBQi4r09OQnki593GGJc2A",1,1,100
"23065","yBd4G7qPrME5yp4Yc0qyhg",1,1,100
"23066","yBecNLGRuHumJSkegP3XIg",1,1,100
"23067","yBsB_ayuwRDYdA9Oxea5Vg",3,3,100
"23068","yBy6KqyZHZAp4MNXmV0YQQ",2,2,100
"23069","yBzJczCRU0dRHJZEGOYpDg",1,1,100
"23070","yCJ2PHWmVgpdYLsM8lhHoA",1,1,100
"23071","yD7AcxpwKznuVsbrZBBV3w",1,1,100
"23072","yDJQQibco7y_WGuGd7TqXA",1,1,100
"23073","yDLpuemumLJ5Mw1zbOaU4g",1,1,100
"23074","yDMn9MhLnTxlBZIqXI0__w",1,1,100
"23075","yDY7N7A7b4FBV80Ffd72ng",1,1,100
"23076","yDcEd9pbWjs9UQKhY28A_w",1,1,100
"23077","yDlogM0fTUHoVF4OVfk-Yg",1,1,100
"23078","yDzujRAxYRxpKsl7s9As6w",1,1,100
"23079","yED5oPu9A4k1d8jyelrRZQ",1,1,100
"23080","yENixxjj-rMVWm-EITgRFw",1,1,100
"23081","yExEGnDBENjU2eAXOaGuFw",1,1,100
"23082","yFCpJbUjv3Mhc0rDv9qUfg",1,1,100
"23083","yFJiNGd-850Q9s4_m1Rg-A",1,1,100
"23084","yFPK_2G-sT32IR4Wbb57Dg",1,1,100
"23085","yG4AFRDOW59qyCPtdo0n2w",1,1,100
"23086","yG5i3ikH4mTxnWbwgdu83g",1,1,100
"23087","yG7lOILs84KlXIeeCxuvMA",1,1,100
"23088","yGXPRcVmDLseoFV-asAMDA",1,1,100
"23089","yGYQhFoCwppgsUDrgtYidg",2,2,100
"23090","yGnv6QuSZxIlVwgQpi4lzw",3,2,66
"23091","yHJmbHUXW-WV5XGj-q1cJQ",1,1,100
"23092","yHZ1nXnJ3LgqRpZnpMB3-A",1,1,100
"23093","yHZxhbgYnqs-s7_Wxft7Zg",4,3,75
"23094","yHnNke_seKsY3ce9oC3NGw",1,1,100
"23095","yIJrderbpDMP1fj1UHFZOw",1,1,100
"23096","yI_OYTNGyEwZ8MnlL78Y-A",1,1,100
"23097","yIbkIrnmGPkNcldAmRPOYw",2,2,100
"23098","yIiR_qd-KYz5o5g9mvN22A",1,1,100
"23099","yInL7l-MRSpll1H1Hd71vg",1,1,100
"23100","yIpnNJXtpzERp5-Nin_jJw",3,3,100
"23101","yIyGKK-My7vhUJ8sA9uUcw",1,1,100
"23102","yJ2Z95E1P88nObK5t_JrGw",1,1,100
"23103","yJ8R_W0LxDSBeh5kRdrV7g",1,1,100
"23104","yJ8VhpIrp5-XpGrvJPBM9g",1,1,100
"23105","yJ9LG9tu5vsaKZkNn_UzFA",1,1,100
"23106","yJG8i1dE6L2wNlWtm4f33A",1,1,100
"23107","yJIR6HjzOFbfVALKtvM2ew",1,1,100
"23108","yJJi4mlL4tfDuuv4N9UYXg",1,1,100
"23109","yJVb0QlTOD4_TL1Gs5NfzQ",1,1,100
"23110","yK1bOqMI1SSi2b6LwkEJYg",3,3,100
"23111","yKQUrsqbExo_vD5OBah-EQ",2,1,50
"23112","yKbCfSqgvA1kpjQz8DCJMQ",1,1,100
"23113","yKbS63s5ImOSk5wDqHgZBA",1,1,100
"23114","yKcfDdd11IRz3ekBTiiO7A",1,1,100
"23115","yKgjXJ8Udmz8tV7-K9TcEA",1,1,100
"23116","yKvj9ygY5labqnML4dueXw",1,1,100
"23117","yKwebPvzsP986N4VxjGrGg",1,1,100
"23118","yKxflIz2BpkLfJMOURTYBQ",1,1,100
"23119","yLCQ12uEyIxYcBqyf1tJ2Q",1,1,100
"23120","yLSomEmIldMIkDg8pfoPuA",1,1,100
"23121","yLaMFZhPikmSeeUCzPmFVg",1,1,100
"23122","yLarYoc-8g_reZKlOmuWxQ",1,1,100
"23123","yLi3yC_hwZ8CY7QnfyTVKw",1,1,100
"23124","yMAiru6PTBOJoPSAWsCAsw",1,1,100
"23125","yMevg3-NGUl4l1GGCUSaCA",2,2,100
"23126","yMkVip_KQxtfv3aBxaVsAg",1,1,100
"23127","yMmE-npuT6vTvvMh_w4iYA",1,1,100
"23128","yMmksK_gvwYuw3VZcSV7bg",1,1,100
"23129","yMoed1KCE7E1I5wW6MCnuA",1,1,100
"23130","yMv7nh-8zVdHjIBsLLZaiQ",1,1,100
"23131","yN5r5bgOtTCVitaVmxBoOQ",1,1,100
"23132","yN9NJB1ksEHuXjfpY4soRg",1,1,100
"23133","yNBlx-lU47n3jw2-SRPJZg",1,1,100
"23134","yNIAGWL0yn3kRIrY3BhgDQ",1,1,100
"23135","yNJGBqdWVObYaNL1CwKbPw",1,1,100
"23136","yNN4loJFM7NAaCnGLsZfHA",1,1,100
"23137","yNX6nLROzBJwc8CoE3o7zA",1,1,100
